/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7603/   51900 | consumed samples:      7785472 | elapsed time per iteration (ms): 38071.3 | learning rate: 1.945E-04 | global batch size:  1024 | lm loss: 2.053361E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7604/   51900 | consumed samples:      7786496 | elapsed time per iteration (ms): 38079.9 | learning rate: 1.945E-04 | global batch size:  1024 | lm loss: 2.049720E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7605/   51900 | consumed samples:      7787520 | elapsed time per iteration (ms): 38080.8 | learning rate: 1.945E-04 | global batch size:  1024 | lm loss: 2.044525E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7606/   51900 | consumed samples:      7788544 | elapsed time per iteration (ms): 38056.7 | learning rate: 1.945E-04 | global batch size:  1024 | lm loss: 2.065373E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7607/   51900 | consumed samples:      7789568 | elapsed time per iteration (ms): 38088.1 | learning rate: 1.945E-04 | global batch size:  1024 | lm loss: 2.055364E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7608/   51900 | consumed samples:      7790592 | elapsed time per iteration (ms): 38092.9 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.054145E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7609/   51900 | consumed samples:      7791616 | elapsed time per iteration (ms): 38073.8 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.036122E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7610/   51900 | consumed samples:      7792640 | elapsed time per iteration (ms): 38067.6 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.037499E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7611/   51900 | consumed samples:      7793664 | elapsed time per iteration (ms): 38081.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.047418E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7612/   51900 | consumed samples:      7794688 | elapsed time per iteration (ms): 38100.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.043923E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7613/   51900 | consumed samples:      7795712 | elapsed time per iteration (ms): 38071.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.031305E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7614/   51900 | consumed samples:      7796736 | elapsed time per iteration (ms): 38105.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.038110E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7615/   51900 | consumed samples:      7797760 | elapsed time per iteration (ms): 38087.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.018710E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7616/   51900 | consumed samples:      7798784 | elapsed time per iteration (ms): 38105.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.039521E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7617/   51900 | consumed samples:      7799808 | elapsed time per iteration (ms): 38107.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.041593E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7618/   51900 | consumed samples:      7800832 | elapsed time per iteration (ms): 38090.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.043386E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7619/   51900 | consumed samples:      7801856 | elapsed time per iteration (ms): 38084.5 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.069369E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7620/   51900 | consumed samples:      7802880 | elapsed time per iteration (ms): 38082.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.045300E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7621/   51900 | consumed samples:      7803904 | elapsed time per iteration (ms): 38107.1 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.044460E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7622/   51900 | consumed samples:      7804928 | elapsed time per iteration (ms): 38084.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.054236E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7623/   51900 | consumed samples:      7805952 | elapsed time per iteration (ms): 38105.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.042956E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7624/   51900 | consumed samples:      7806976 | elapsed time per iteration (ms): 38097.1 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.042588E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7625/   51900 | consumed samples:      7808000 | elapsed time per iteration (ms): 38096.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.042130E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7626/   51900 | consumed samples:      7809024 | elapsed time per iteration (ms): 38069.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.047542E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7627/   51900 | consumed samples:      7810048 | elapsed time per iteration (ms): 38060.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.045810E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7628/   51900 | consumed samples:      7811072 | elapsed time per iteration (ms): 38060.8 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.029329E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7629/   51900 | consumed samples:      7812096 | elapsed time per iteration (ms): 38069.6 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.047872E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7630/   51900 | consumed samples:      7813120 | elapsed time per iteration (ms): 38057.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.045369E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7631/   51900 | consumed samples:      7814144 | elapsed time per iteration (ms): 38086.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.038365E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7632/   51900 | consumed samples:      7815168 | elapsed time per iteration (ms): 38094.5 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.046910E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7633/   51900 | consumed samples:      7816192 | elapsed time per iteration (ms): 38070.8 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.046611E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7634/   51900 | consumed samples:      7817216 | elapsed time per iteration (ms): 38082.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.037939E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7635/   51900 | consumed samples:      7818240 | elapsed time per iteration (ms): 38091.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.049153E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7636/   51900 | consumed samples:      7819264 | elapsed time per iteration (ms): 38053.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.034185E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7637/   51900 | consumed samples:      7820288 | elapsed time per iteration (ms): 38094.6 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.039215E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7638/   51900 | consumed samples:      7821312 | elapsed time per iteration (ms): 38095.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.041815E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7639/   51900 | consumed samples:      7822336 | elapsed time per iteration (ms): 38097.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.035356E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7640/   51900 | consumed samples:      7823360 | elapsed time per iteration (ms): 38071.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.028632E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7641/   51900 | consumed samples:      7824384 | elapsed time per iteration (ms): 38082.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.058885E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7642/   51900 | consumed samples:      7825408 | elapsed time per iteration (ms): 38078.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.044502E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7643/   51900 | consumed samples:      7826432 | elapsed time per iteration (ms): 38100.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.062250E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7644/   51900 | consumed samples:      7827456 | elapsed time per iteration (ms): 38078.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.039107E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7645/   51900 | consumed samples:      7828480 | elapsed time per iteration (ms): 38084.5 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.053838E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7646/   51900 | consumed samples:      7829504 | elapsed time per iteration (ms): 38098.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.031001E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7647/   51900 | consumed samples:      7830528 | elapsed time per iteration (ms): 38082.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.074358E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7648/   51900 | consumed samples:      7831552 | elapsed time per iteration (ms): 38093.8 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.038284E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7649/   51900 | consumed samples:      7832576 | elapsed time per iteration (ms): 38109.2 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.034763E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7650/   51900 | consumed samples:      7833600 | elapsed time per iteration (ms): 38103.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.022381E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7651/   51900 | consumed samples:      7834624 | elapsed time per iteration (ms): 38096.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.045683E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7652/   51900 | consumed samples:      7835648 | elapsed time per iteration (ms): 38094.5 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.029063E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7653/   51900 | consumed samples:      7836672 | elapsed time per iteration (ms): 38092.3 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.027691E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7654/   51900 | consumed samples:      7837696 | elapsed time per iteration (ms): 38078.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.034922E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7655/   51900 | consumed samples:      7838720 | elapsed time per iteration (ms): 38089.7 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.048949E+00 | loss scale: 1.0 | grad norm: 0.276 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7656/   51900 | consumed samples:      7839744 | elapsed time per iteration (ms): 38082.4 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.056146E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7657/   51900 | consumed samples:      7840768 | elapsed time per iteration (ms): 38092.0 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.040498E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7658/   51900 | consumed samples:      7841792 | elapsed time per iteration (ms): 38080.9 | learning rate: 1.944E-04 | global batch size:  1024 | lm loss: 2.047390E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7659/   51900 | consumed samples:      7842816 | elapsed time per iteration (ms): 38086.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.042143E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7660/   51900 | consumed samples:      7843840 | elapsed time per iteration (ms): 38070.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.050332E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7661/   51900 | consumed samples:      7844864 | elapsed time per iteration (ms): 38079.5 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.046838E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7662/   51900 | consumed samples:      7845888 | elapsed time per iteration (ms): 38077.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.034925E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7663/   51900 | consumed samples:      7846912 | elapsed time per iteration (ms): 38077.9 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.035388E+00 | loss scale: 1.0 | grad norm: 0.153 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7664/   51900 | consumed samples:      7847936 | elapsed time per iteration (ms): 38099.5 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.051335E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7665/   51900 | consumed samples:      7848960 | elapsed time per iteration (ms): 38095.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.036075E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7666/   51900 | consumed samples:      7849984 | elapsed time per iteration (ms): 38101.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.012261E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7667/   51900 | consumed samples:      7851008 | elapsed time per iteration (ms): 38083.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.034261E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7668/   51900 | consumed samples:      7852032 | elapsed time per iteration (ms): 38093.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.034439E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7669/   51900 | consumed samples:      7853056 | elapsed time per iteration (ms): 38084.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.029887E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7670/   51900 | consumed samples:      7854080 | elapsed time per iteration (ms): 38079.6 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.046660E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7671/   51900 | consumed samples:      7855104 | elapsed time per iteration (ms): 38076.6 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.039156E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7672/   51900 | consumed samples:      7856128 | elapsed time per iteration (ms): 38081.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.038593E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7673/   51900 | consumed samples:      7857152 | elapsed time per iteration (ms): 38057.9 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.057563E+00 | loss scale: 1.0 | grad norm: 0.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7674/   51900 | consumed samples:      7858176 | elapsed time per iteration (ms): 38096.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.057408E+00 | loss scale: 1.0 | grad norm: 0.113 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7675/   51900 | consumed samples:      7859200 | elapsed time per iteration (ms): 38189.6 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.053941E+00 | loss scale: 1.0 | grad norm: 0.123 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7676/   51900 | consumed samples:      7860224 | elapsed time per iteration (ms): 38095.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.022980E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7677/   51900 | consumed samples:      7861248 | elapsed time per iteration (ms): 38096.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.020463E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7678/   51900 | consumed samples:      7862272 | elapsed time per iteration (ms): 38090.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.054083E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7679/   51900 | consumed samples:      7863296 | elapsed time per iteration (ms): 38099.8 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.031111E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7680/   51900 | consumed samples:      7864320 | elapsed time per iteration (ms): 38091.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.050373E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7681/   51900 | consumed samples:      7865344 | elapsed time per iteration (ms): 38069.9 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.046505E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7682/   51900 | consumed samples:      7866368 | elapsed time per iteration (ms): 38090.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.055171E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7683/   51900 | consumed samples:      7867392 | elapsed time per iteration (ms): 38084.9 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.037452E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7684/   51900 | consumed samples:      7868416 | elapsed time per iteration (ms): 38096.1 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.064586E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7685/   51900 | consumed samples:      7869440 | elapsed time per iteration (ms): 38070.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.033001E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7686/   51900 | consumed samples:      7870464 | elapsed time per iteration (ms): 38096.8 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.025815E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7687/   51900 | consumed samples:      7871488 | elapsed time per iteration (ms): 38110.8 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.036727E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7688/   51900 | consumed samples:      7872512 | elapsed time per iteration (ms): 38100.1 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.037518E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7689/   51900 | consumed samples:      7873536 | elapsed time per iteration (ms): 38099.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.043245E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7690/   51900 | consumed samples:      7874560 | elapsed time per iteration (ms): 38089.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.027200E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7691/   51900 | consumed samples:      7875584 | elapsed time per iteration (ms): 38105.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.038538E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7692/   51900 | consumed samples:      7876608 | elapsed time per iteration (ms): 38087.5 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.024748E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7693/   51900 | consumed samples:      7877632 | elapsed time per iteration (ms): 38085.3 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.051872E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7694/   51900 | consumed samples:      7878656 | elapsed time per iteration (ms): 38112.6 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.062734E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7695/   51900 | consumed samples:      7879680 | elapsed time per iteration (ms): 38082.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.044714E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7696/   51900 | consumed samples:      7880704 | elapsed time per iteration (ms): 38099.0 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.017881E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7697/   51900 | consumed samples:      7881728 | elapsed time per iteration (ms): 38088.0 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.027959E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7698/   51900 | consumed samples:      7882752 | elapsed time per iteration (ms): 38091.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.044927E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7699/   51900 | consumed samples:      7883776 | elapsed time per iteration (ms): 38095.1 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.029836E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7700/   51900 | consumed samples:      7884800 | elapsed time per iteration (ms): 38067.7 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.053968E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7701/   51900 | consumed samples:      7885824 | elapsed time per iteration (ms): 38092.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.027092E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7702/   51900 | consumed samples:      7886848 | elapsed time per iteration (ms): 38105.6 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.047367E+00 | loss scale: 1.0 | grad norm: 0.112 | number of skipped iterations:   0 | number of nan iterations:   0 |
