/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (58356.41, 58356.57)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (64279.22, 64309.93)
    train/valid/test-data-iterators-setup ..........: (130936.87, 134026.11)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     8001/   51900 | consumed samples:      8193024 | elapsed time per iteration (ms): 45353.6 | learning rate: 1.937E-04 | global batch size:  1024 | lm loss: 2.050100E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12027/   51900 | consumed samples:     12315648 | elapsed time per iteration (ms): 37901.6 | learning rate: 1.827E-04 | global batch size:  1024 | lm loss: 1.961823E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12028/   51900 | consumed samples:     12316672 | elapsed time per iteration (ms): 37907.3 | learning rate: 1.827E-04 | global batch size:  1024 | lm loss: 1.957647E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12029/   51900 | consumed samples:     12317696 | elapsed time per iteration (ms): 37924.8 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.956130E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12030/   51900 | consumed samples:     12318720 | elapsed time per iteration (ms): 37877.3 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.942351E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12031/   51900 | consumed samples:     12319744 | elapsed time per iteration (ms): 37893.3 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.981314E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12032/   51900 | consumed samples:     12320768 | elapsed time per iteration (ms): 37894.1 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.968346E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12033/   51900 | consumed samples:     12321792 | elapsed time per iteration (ms): 37909.4 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.958271E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12034/   51900 | consumed samples:     12322816 | elapsed time per iteration (ms): 37887.4 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.962633E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12035/   51900 | consumed samples:     12323840 | elapsed time per iteration (ms): 37923.2 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.973462E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12036/   51900 | consumed samples:     12324864 | elapsed time per iteration (ms): 37917.1 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.950282E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12037/   51900 | consumed samples:     12325888 | elapsed time per iteration (ms): 37934.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.977899E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12038/   51900 | consumed samples:     12326912 | elapsed time per iteration (ms): 37914.6 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.950777E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12039/   51900 | consumed samples:     12327936 | elapsed time per iteration (ms): 37947.2 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.969742E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12040/   51900 | consumed samples:     12328960 | elapsed time per iteration (ms): 37899.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.956340E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12041/   51900 | consumed samples:     12329984 | elapsed time per iteration (ms): 37893.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.956070E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12042/   51900 | consumed samples:     12331008 | elapsed time per iteration (ms): 37890.1 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.962094E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12043/   51900 | consumed samples:     12332032 | elapsed time per iteration (ms): 37923.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.959823E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12044/   51900 | consumed samples:     12333056 | elapsed time per iteration (ms): 37900.3 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.937887E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12045/   51900 | consumed samples:     12334080 | elapsed time per iteration (ms): 37903.6 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.969973E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12046/   51900 | consumed samples:     12335104 | elapsed time per iteration (ms): 37844.1 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.970908E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12047/   51900 | consumed samples:     12336128 | elapsed time per iteration (ms): 37843.6 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.960383E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12048/   51900 | consumed samples:     12337152 | elapsed time per iteration (ms): 37914.4 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.965145E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12049/   51900 | consumed samples:     12338176 | elapsed time per iteration (ms): 37912.2 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.969365E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12050/   51900 | consumed samples:     12339200 | elapsed time per iteration (ms): 37918.8 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.968316E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12051/   51900 | consumed samples:     12340224 | elapsed time per iteration (ms): 37866.6 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.978576E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12052/   51900 | consumed samples:     12341248 | elapsed time per iteration (ms): 37902.6 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.972838E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12053/   51900 | consumed samples:     12342272 | elapsed time per iteration (ms): 37891.9 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.974804E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12054/   51900 | consumed samples:     12343296 | elapsed time per iteration (ms): 37926.5 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.951641E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12055/   51900 | consumed samples:     12344320 | elapsed time per iteration (ms): 37900.0 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.976729E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12056/   51900 | consumed samples:     12345344 | elapsed time per iteration (ms): 37905.4 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.971270E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12057/   51900 | consumed samples:     12346368 | elapsed time per iteration (ms): 37880.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.976431E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12058/   51900 | consumed samples:     12347392 | elapsed time per iteration (ms): 37904.7 | learning rate: 1.826E-04 | global batch size:  1024 | lm loss: 1.965610E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12059/   51900 | consumed samples:     12348416 | elapsed time per iteration (ms): 37918.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.951344E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12060/   51900 | consumed samples:     12349440 | elapsed time per iteration (ms): 37922.3 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.965186E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12061/   51900 | consumed samples:     12350464 | elapsed time per iteration (ms): 37866.4 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.960880E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12062/   51900 | consumed samples:     12351488 | elapsed time per iteration (ms): 37910.5 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.946177E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12063/   51900 | consumed samples:     12352512 | elapsed time per iteration (ms): 37892.7 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.947337E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12064/   51900 | consumed samples:     12353536 | elapsed time per iteration (ms): 37868.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.959207E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12065/   51900 | consumed samples:     12354560 | elapsed time per iteration (ms): 37882.4 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.957256E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12066/   51900 | consumed samples:     12355584 | elapsed time per iteration (ms): 37929.0 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.985167E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12067/   51900 | consumed samples:     12356608 | elapsed time per iteration (ms): 37911.4 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.957565E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12068/   51900 | consumed samples:     12357632 | elapsed time per iteration (ms): 37898.5 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.950791E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12069/   51900 | consumed samples:     12358656 | elapsed time per iteration (ms): 37917.4 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.956634E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12070/   51900 | consumed samples:     12359680 | elapsed time per iteration (ms): 37909.3 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.959293E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12071/   51900 | consumed samples:     12360704 | elapsed time per iteration (ms): 37880.3 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.955641E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12072/   51900 | consumed samples:     12361728 | elapsed time per iteration (ms): 37903.6 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.948262E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12073/   51900 | consumed samples:     12362752 | elapsed time per iteration (ms): 37902.3 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.969939E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12074/   51900 | consumed samples:     12363776 | elapsed time per iteration (ms): 37873.6 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.952467E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12075/   51900 | consumed samples:     12364800 | elapsed time per iteration (ms): 37858.0 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.945507E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12076/   51900 | consumed samples:     12365824 | elapsed time per iteration (ms): 37887.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.965696E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12077/   51900 | consumed samples:     12366848 | elapsed time per iteration (ms): 37911.0 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.958143E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12078/   51900 | consumed samples:     12367872 | elapsed time per iteration (ms): 37902.9 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.958377E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12079/   51900 | consumed samples:     12368896 | elapsed time per iteration (ms): 37916.8 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.971377E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12080/   51900 | consumed samples:     12369920 | elapsed time per iteration (ms): 37929.4 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.970314E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12081/   51900 | consumed samples:     12370944 | elapsed time per iteration (ms): 37859.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.976688E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12082/   51900 | consumed samples:     12371968 | elapsed time per iteration (ms): 37874.9 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.954029E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12083/   51900 | consumed samples:     12372992 | elapsed time per iteration (ms): 37897.9 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.959400E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12084/   51900 | consumed samples:     12374016 | elapsed time per iteration (ms): 37893.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.982466E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12085/   51900 | consumed samples:     12375040 | elapsed time per iteration (ms): 37920.2 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.965555E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12086/   51900 | consumed samples:     12376064 | elapsed time per iteration (ms): 37879.2 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.955911E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12087/   51900 | consumed samples:     12377088 | elapsed time per iteration (ms): 37878.1 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.966937E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12088/   51900 | consumed samples:     12378112 | elapsed time per iteration (ms): 37897.5 | learning rate: 1.825E-04 | global batch size:  1024 | lm loss: 1.958096E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12089/   51900 | consumed samples:     12379136 | elapsed time per iteration (ms): 37874.7 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.965777E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12090/   51900 | consumed samples:     12380160 | elapsed time per iteration (ms): 37914.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.957177E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12091/   51900 | consumed samples:     12381184 | elapsed time per iteration (ms): 37912.9 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.956807E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12092/   51900 | consumed samples:     12382208 | elapsed time per iteration (ms): 37925.8 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.982034E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12093/   51900 | consumed samples:     12383232 | elapsed time per iteration (ms): 37920.7 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.956339E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12094/   51900 | consumed samples:     12384256 | elapsed time per iteration (ms): 37920.4 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.952336E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12095/   51900 | consumed samples:     12385280 | elapsed time per iteration (ms): 37877.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.962391E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12096/   51900 | consumed samples:     12386304 | elapsed time per iteration (ms): 37919.4 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.954369E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12097/   51900 | consumed samples:     12387328 | elapsed time per iteration (ms): 37909.2 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.971194E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12098/   51900 | consumed samples:     12388352 | elapsed time per iteration (ms): 37961.2 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.968541E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12099/   51900 | consumed samples:     12389376 | elapsed time per iteration (ms): 37932.9 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.954849E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12100/   51900 | consumed samples:     12390400 | elapsed time per iteration (ms): 37886.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.942822E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12101/   51900 | consumed samples:     12391424 | elapsed time per iteration (ms): 37906.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.977572E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12102/   51900 | consumed samples:     12392448 | elapsed time per iteration (ms): 37895.0 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.953448E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12103/   51900 | consumed samples:     12393472 | elapsed time per iteration (ms): 37912.1 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.969644E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12104/   51900 | consumed samples:     12394496 | elapsed time per iteration (ms): 37901.8 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.941962E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12105/   51900 | consumed samples:     12395520 | elapsed time per iteration (ms): 37924.5 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.957747E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12106/   51900 | consumed samples:     12396544 | elapsed time per iteration (ms): 37905.8 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.958079E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12107/   51900 | consumed samples:     12397568 | elapsed time per iteration (ms): 37914.2 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.966649E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12108/   51900 | consumed samples:     12398592 | elapsed time per iteration (ms): 37894.6 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.961349E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12109/   51900 | consumed samples:     12399616 | elapsed time per iteration (ms): 37907.5 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.938106E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12110/   51900 | consumed samples:     12400640 | elapsed time per iteration (ms): 37918.2 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.964822E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12111/   51900 | consumed samples:     12401664 | elapsed time per iteration (ms): 37913.4 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.967947E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12112/   51900 | consumed samples:     12402688 | elapsed time per iteration (ms): 37888.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.976978E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12113/   51900 | consumed samples:     12403712 | elapsed time per iteration (ms): 37879.3 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.974558E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12114/   51900 | consumed samples:     12404736 | elapsed time per iteration (ms): 37876.7 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.963901E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12115/   51900 | consumed samples:     12405760 | elapsed time per iteration (ms): 37860.6 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.971413E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12116/   51900 | consumed samples:     12406784 | elapsed time per iteration (ms): 37892.5 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.951918E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12117/   51900 | consumed samples:     12407808 | elapsed time per iteration (ms): 37911.7 | learning rate: 1.824E-04 | global batch size:  1024 | lm loss: 1.970903E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12118/   51900 | consumed samples:     12408832 | elapsed time per iteration (ms): 37900.4 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.963052E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12119/   51900 | consumed samples:     12409856 | elapsed time per iteration (ms): 37859.2 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.970205E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12120/   51900 | consumed samples:     12410880 | elapsed time per iteration (ms): 37898.8 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.974883E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12121/   51900 | consumed samples:     12411904 | elapsed time per iteration (ms): 37913.0 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.969362E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12122/   51900 | consumed samples:     12412928 | elapsed time per iteration (ms): 37856.7 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.966916E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12123/   51900 | consumed samples:     12413952 | elapsed time per iteration (ms): 37902.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.968263E+00 | loss scale: 1.0 | grad norm: 0.153 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12124/   51900 | consumed samples:     12414976 | elapsed time per iteration (ms): 37876.4 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.991048E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12125/   51900 | consumed samples:     12416000 | elapsed time per iteration (ms): 37915.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.972411E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12126/   51900 | consumed samples:     12417024 | elapsed time per iteration (ms): 37894.7 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.966686E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
